tns_name,repeater_name,ra,dec,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,is_repeater,is_pcc_candidate,catalog,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20181226B,-9999,182.66,12.43,267.9,72.47,14.7,-9999.0,52.4,287.9,176.6,287.0364,259.3,266.3,0.00197,0.001098,8.9,52.0,1,0.000871,1.03,-7.0,764.2,400.2,430.7,677496.762,642943,0.312,0,0,2021,0.2013849830102431,437.3041338157285,364.00000000000006,0.7249965767156371,2.336474160014632e+40,4.8042969662296444e+42,1.1830893984176519e+36,2.4579369744926938,2.459241664878082,2.4138025167693513,2.4253711664389415,-2.705533773838407,-2.959397659885927,0.9493900066449128,1.7160033436347992,-3.0599818449923366,2.8832070333523903,2.6022770843001926,2.6341748717626,2.6407835827298896,-0.6959729172925332,-0.13966404407317012,40.36856098235365,42.6816298444446,36.07301756269433
FRB20181226B,-9999,182.66,12.43,267.9,72.47,14.7,-9999.0,52.4,287.9,176.6,287.0364,259.3,266.3,0.00197,0.001098,8.9,52.0,2,0.001004,11.5,-18.1,784.9,400.2,549.7,677496.762,642943,0.312,0,0,2021,0.2013849830102431,462.17280296404044,384.7,0.8357021389466127,2.9820288965870524e+40,6.131697335352764e+42,7.262996456700147e+35,2.4579369744926938,2.459241664878082,2.4138025167693513,2.4253711664389415,-2.705533773838407,-2.959397659885927,0.9493900066449128,1.7160033436347992,-2.9982662871909995,2.894814329083301,2.6022770843001926,2.7401257369657306,2.6648043853876486,-0.6959729172925332,-0.07794848627183278,40.47451184755678,42.78758070964773,35.86111583228807
FRB20181226E,-9999,303.56,73.64,106.6,20.42,43.0,43.4,16.5,308.9,20.9,308.762,239.9,237.5,0.00295,0.0013,0.48,1.35,0,0.001169,-5.8,-3.4,558.3,400.2,400.2,329480.425,325882,0.477,0,0,2021,0.17793796474563328,186.23199222628458,158.09999999999997,0.9924121940092461,4.3671030936653166e+38,1.8290405439951936e+41,2.553598492830123e+34,2.4896238454013537,2.4898179083014504,2.380030247967831,2.3756636139608855,-2.530177984021837,-2.886056647693163,-0.3187587626244128,0.13033376849500614,-2.9321854888381598,2.7468676278504294,2.6022770843001926,2.6022770843001926,2.270054289179496,-0.7497313811994484,-0.0033079080854468207,38.640193444378745,41.262223332506615,34.407152613343975
FRB20181227A,-9999,31.79,78.38,126.83,16.09,60.0,60.0,9.2,791.0,11.1,791.2134,702.2,680.5,0.00197,0.00092,0.93,1.82,0,0.000748,0.1,-0.1,800.2,400.2,656.8,428676.486,429850,0.31,0,0,2021,0.705190460335194,682.0761841340777,400.00000000000006,0.4386606759769015,1.6488760893902688e+40,1.4367211172801486e+43,7.02901841543693e+35,2.898293633868164,2.8981764834976764,2.8464608251293324,2.8328281295393536,-2.705533773838407,-3.036212172654445,-0.03151705144606486,0.2600713879850748,-3.1260984021355385,2.903198547042978,2.6022770843001926,2.8174331441113845,2.8338328856552892,-0.15169357137527842,-0.3578712964628655,40.21718802028005,43.15737247517623,35.84689468113312
FRB20181228A,-9999,7.26,10.22,113.91,-52.26,11.9,-9999.0,12.6,748.9,18.1,748.6791,714.5,723.1,0.00295,0.0013,1.16,4.0,0,0.001088,5.2,-13.6,731.4,400.2,484.5,443544.246,443226,0.288,0,0,2021,0.7188517736537635,569.2837074341265,331.2,0.632980700649503,2.7789762014104664e+40,1.385227970093434e+43,7.469377933525149e+35,2.8742957096054487,2.874423830586502,2.854002233126989,2.8591983615338776,-2.530177984021837,-2.886056647693163,0.06445798922691845,0.6020599913279624,-2.963371104637839,2.8641549560020256,2.6022770843001926,2.6852937813867843,2.7553287547360052,-0.14336065137051754,-0.19860953126100173,40.44388482758328,43.141521252105406,35.873284434307116
FRB20181228B,-9999,250.43,63.85,94.64,38.29,27.0,-9999.0,15.5,566.1,34.6,568.6506,528.7,535.2,0.00492,0.001159,0.4,1.67,0,0.0001,59.3,-353.0,471.8,401.5,435.2,427829.591,427417,0.313,0,0,2021,0.5118637851095751,106.28402409320314,70.30000000000001,0.06614352495569058,5.212415316873676e+39,1.8875357965345536e+42,5.740010037196869e+34,2.7548455017192595,2.752893154884594,2.7232093104051116,2.7285161047597666,-2.30803489723264,-2.935916564036404,-0.3979400086720376,0.22271647114758325,-4.0,2.6737579365495767,2.6036855496146996,2.6386888866901237,2.026467989174334,-0.2908455961450948,-1.1795126641545095,39.71703901230541,42.275895196640306,34.75891265182226
FRB20181228C,-9999,265.19,54.36,82.11,31.87,20.0,-9999.0,11.1,509.5,10.3,510.7,465.1,471.8,0.00295,0.0011,0.45,0.74,0,0.00088,-6.5,6.6,800.2,400.2,400.2,443579.48,443834,0.287,0,0,2021,0.4402584884409602,576.1033953763841,400.00000000000006,0.6110014327723737,1.5570691881494034e+39,1.3637323674255726e+42,1.5571856931984907e+35,2.70816585785554,2.707144188342445,2.6675463395115164,2.6737579365495767,-2.530177984021837,-2.958607314841775,-0.3467874862246563,-0.13076828026902382,-3.0555173278498313,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7605004348322932,-0.35629226182853335,-0.21395777135416236,39.19230791081083,42.134729148359526,35.19234040493985
FRB20181229A,-9999,137.18,42.01,179.53,42.69,17.5,-9999.0,23.6,955.9,31.7,955.5735,912.6,923.4,0.00492,0.0024,1.18,4.0,0,0.000376,3.54,-6.0,800.2,400.2,538.1,429095.358,426201,0.315,0,0,2021,0.939423957324136,775.7695829296546,400.00000000000006,0.193871999250115,5.269221355478277e+40,3.014679969311266e+43,3.780735215577051e+35,2.9802640973740413,2.9804124616068917,2.960280464436642,2.9653898702151222,-2.30803489723264,-2.619788758288394,0.07188200730612536,0.6020599913279624,-3.424812155072339,2.903198547042978,2.6022770843001926,2.730862992046494,2.8897327473898726,-0.027138368571544287,-0.7124849111342489,40.72174644329541,43.479241215335485,35.57757626254092
FRB20181229B,-9999,238.37,19.78,32.97,47.83,11.9,-9999.0,11.1,375.3,22.2,389.047,359.7,361.3,0.02064,0.0051,0.42,4.9,0,0.00336,22.0,-103.0,517.5,400.2,445.5,1101381.167,1100473,0.293,0,0,2021,0.31973393477898915,154.80479054957544,117.30000000000001,2.5459677223217625,5.922770200662802e+39,6.699840704324967e+41,1.236353227579132e+33,2.590002070754095,2.5743785644130823,2.555940437818511,2.5578679615680224,-1.6852903070448262,-2.2924298239020637,-0.37675070960209955,0.6901960800285137,-2.473660722610156,2.7139103541289553,2.6022770843001926,2.6488477083728936,2.189784396121125,-0.4952112676846965,0.40585289338424824,39.77252488264598,41.826064477020964,33.0921425669279
FRB20181230A,-9999,346.69,83.37,119.8,21.14,104.0,99.0,14.1,763.5,29.7,769.611,701.2,696.6,0.03441,0.041,0.94,18.0,0,0.00164,33.0,-27.8,800.2,543.5,724.8,3863851.978,3852569,0.314,0,0,2021,0.7040797508214305,437.43727203586127,256.70000000000005,0.9623962723631088,1.793862346835473e+41,1.5963730171906325e+43,1.9061081940248364e+33,2.886271266416919,2.88280904139244,2.8458419074217574,2.8429834701222174,-1.4633153273790698,-1.3872161432802645,-0.026872146400301365,1.255272505103306,-2.785156151952302,2.903198547042978,2.7351995484223135,2.8602181846687564,2.6409157845312303,-0.15237814571579256,-0.016646067812089077,41.25378911412423,43.20313437848041,33.28014754831405
FRB20181230B,-9999,20.83,79.7,124.42,16.92,68.0,61.0,12.8,1135.5,17.6,1137.36,1052.4,1034.9,0.01081,0.0045,0.88,9.7,0,0.0043,0.9,-3.7,800.2,400.2,450.2,1090752.42,1091353,0.299,0,0,2021,1.096684580268522,838.6738321074089,400.00000000000006,2.0508568816055774,1.4473787918779515e+41,2.753126989040826e+43,1.1296717480917573e+35,3.055897950411007,3.055187138555754,3.0221808394136653,3.014898386946206,-1.9661743060466896,-2.3467874862246565,-0.05551732784983137,0.9867717342662449,-2.3665315444204134,2.903198547042978,2.6022770843001926,2.6534054906645013,2.923593092583872,0.040081737195264144,0.31193535432367686,41.160582204715446,43.43982624385528,35.052952267640805
FRB20181230C,-9999,245.75,50.52,78.21,43.9,19.0,-9999.0,14.3,1036.8,16.5,1037.194,1000.3,1008.1,0.00295,0.0009,0.89,2.1,0,0.00076,9.0,-8.0,800.2,409.4,699.9,420852.88,423162,0.32,0,0,2021,1.0378583579306004,796.3950462792789,390.80000000000007,0.37294054174195057,4.375791340563384e+40,3.7792124908454386e+43,5.701672772224575e+35,3.0158599957810504,3.0156949885265183,3.000130268805227,3.0035036147425367,-2.530177984021837,-3.0457574905606752,-0.05060999335508721,0.3222192947339193,-3.1191864077192086,2.903198547042978,2.6121478383264867,2.845035993513415,2.9011285499738237,0.016138087070674326,-0.42836040264629677,40.641056604503966,43.57740131134205,35.756002288859946
FRB20181230D,-9999,255.3,50.51,77.36,37.86,19.0,-9999.0,13.3,224.8,20.0,223.9665,183.4,191.0,0.00098,0.00048,1.39,2.0,0,0.000419,0.4,0.1,800.2,400.2,800.2,222008.93,222522,0.285,0,0,2021,0.10821108216064236,443.284432864257,400.00000000000006,0.37808681644212544,4.663624408480897e+38,3.5919547754968135e+41,6.04209519825149e+34,2.3501830631860843,2.3517963068970236,2.263399331334002,2.2810333672477277,-3.0087739243075053,-3.318758762624413,0.14301480025409505,0.3010299956639812,-3.377785977033705,2.903198547042978,2.6022770843001926,2.903198547042978,2.6466824801379056,-0.9657282597954879,-0.422408465843648,38.66872356664537,41.55533086004543,34.78118756366312
FRB20181230E,-9999,113.26,86.85,126.43,27.65,220.0,209.0,13.9,1041.7,20.5,1041.713,987.2,990.1,0.01081,0.00303,1.32,10.4,0,0.00188,6.6,-16.7,707.6,400.2,488.0,634587.092,634745,0.32,0,0,2021,1.0231107091625316,621.9042319965622,307.40000000000003,0.9292620475417421,1.4692898306621829e+41,3.7728341427737204e+43,1.2596914906893038e+35,3.01774808394938,3.0177426641614984,2.9944051466891666,2.9956790605116224,-1.9661743060466896,-2.5185573714976948,0.12057393120584989,1.0170333392987803,-2.72584215073632,2.8497878242376857,2.6022770843001926,2.6884198220027105,2.7937235121544157,0.009922630561563464,-0.03186179972700937,41.16710747274177,43.57666771363953,35.10026419567564
FRB20181231A,-9999,29.71,20.96,143.38,-39.22,15.0,-9999.0,28.3,1376.5,39.3,1376.7324,1333.7,1342.5,0.00295,0.00076,1.09,2.2,0,0.000705,9.8,-9.2,800.2,412.7,680.4,441472.649,439578,0.294,0,0,2021,1.4201625213466278,937.8129770218184,387.50000000000006,0.29130275086142715,8.122670408208757e+40,9.7397358726209e+43,1.346767683249783e+36,3.138849533214523,3.138776215729349,3.125058151172073,3.1279142943715934,-2.530177984021837,-3.1191864077192086,0.037426497940623665,0.3424226808222063,-3.151810883008601,2.903198547042978,2.615634468877416,2.8327643049405316,2.972116238010395,0.1523380472599718,-0.5356554141766671,40.90969883132123,43.98854717960771,36.12929268660328
FRB20181231B,-9999,128.77,55.99,161.71,36.55,26.9,-9999.0,33.2,199.0,55.1,197.1697,150.3,157.9,0.00295,0.00175,0.89,2.34,0,0.000337,59.6,-60.0,800.0,540.6,657.7,403883.925,398841,0.359,0,0,2021,0.06614982118635135,276.5592636157395,259.4,0.3160906594018892,1.6463005098094816e+38,6.675772071776137e+40,2.3199717112288828e+33,2.2948401756464594,2.298853076409707,2.176958980586908,2.1983821300082944,-2.530177984021837,-2.7569619513137056,-0.05060999335508721,0.3692158574101428,-3.4723700991286615,2.9030899869919438,2.7328760413627067,2.8180278418592564,2.441788210155819,-1.1794713254430087,-0.500188337536419,38.21650911267449,40.82450150031702,33.36548268931672
FRB20181231C,-9999,197.09,69.18,120.69,47.87,33.0,-9999.0,18.2,554.8,27.7,556.086,520.6,528.4,0.00197,0.000406,0.68,1.2,0,0.00039,0.41,-9.6,667.0,400.2,408.8,202753.208,201545,0.353,0,0,2021,0.5027775249071794,400.94104364523554,266.8,0.25951945217179684,3.3910196471735556e+39,2.8877039302982865e+42,6.648441380689675e+35,2.7451419614331627,2.7441364524012473,2.716504163773217,2.7229628089424898,-2.705533773838407,-3.3914739664228057,-0.16749108729376366,0.07918124604762482,-3.408935392973501,2.824125833916549,2.6022770843001926,2.611510887126656,2.6030805165055804,-0.29862414432528467,-0.5858300842345698,39.53033030603711,42.46055266395679,35.82271984393412
FRB20190101A,-9999,171.01,27.99,205.31,70.64,11.4,-9999.0,17.7,867.0,33.0,854.609,830.3,836.0,0.04227,0.0181,0.6,11.3,0,0.0013,-2.25,-2.3,747.1,400.2,400.2,1949656.3,1948025,0.305,0,0,2021,0.8475800073867916,640.9255045624781,346.90000000000003,0.7036231149950112,9.026549128116388e+40,8.855188515824343e+42,3.8390679009549365e+33,2.9317674621176812,2.9380190974762104,2.919235037923251,2.9222062774390163,-1.3739677521709812,-1.7423214251308154,-0.2218487496163564,1.0530784434834197,-2.886056647693163,2.873378736409141,2.6022770843001926,2.6022770843001926,2.806807553953172,-0.07181929592537403,-0.15265990180427516,40.95552175019638,42.947197811207715,33.58422579347955
FRB20190101B,-9999,307.77,29.89,70.74,-5.61,11.9,-9999.0,14.0,1321.5,22.8,1323.9056,1089.9,1161.6,0.00295,0.00516,1.02,4.4,0,0.00032,41.7,-36.1,800.2,554.3,713.6,648715.189,647513,0.307,0,0,2021,1.1392102979332908,526.0318122617964,245.9000000000001,0.14958791116009246,1.1201846278602337e+41,5.555083412125652e+43,7.532784319166242e+35,3.121857019196808,3.121067167467729,3.037386652582377,3.0650566033560183,-2.530177984021837,-2.2873502983727887,0.00860017176191757,0.6434526764861874,-3.494850021680094,2.903198547042978,2.7437448785924614,2.8534548413680665,2.721012009309599,0.056603902131430385,-0.8251035022509755,41.049289608610096,43.74469058445671,35.87695553276686
FRB20190102A,-9999,9.26,26.72,118.96,-36.04,11.5,-9999.0,22.4,697.1,50.0,699.1727,655.6,664.2,0.00393,0.000986,1.12,4.2,0,0.000824,28.9,-67.8,595.5,411.9,495.2,433565.367,427417,0.313,0,0,2021,0.6534149809838581,303.56699050863637,183.60000000000002,0.498362485810841,2.457799183077869e+40,1.083669863880223e+43,3.205642623128999e+35,2.8445844624312335,2.8432950827365073,2.8166389448984614,2.8222988712623667,-2.4056074496245734,-3.006123085058789,0.04921802267018165,0.6232492903979004,-3.0840727883028842,2.774881765818796,2.6147917919564176,2.6947806360120614,2.482254545157066,-0.1848109125847344,-0.3024546565947266,40.39054639553823,43.034896996102354,35.50591510396503
FRB20190102B,-9999,21.66,21.39,133.77,-40.74,14.1,-9999.0,22.9,367.2,31.9,367.1642,326.1,335.2,0.00295,0.00093,1.71,3.9,0,0.000851,0.6,-4.4,800.2,400.2,428.8,444234.411,443226,0.288,0,0,2021,0.2806080714556378,512.2432285822553,400.00000000000006,0.6645280620734241,3.463003341277414e+39,1.9444673209854525e+42,2.030032715146165e+35,2.564860329118498,2.564902672529205,2.513350798805957,2.525304009958239,-2.530177984021837,-3.0315170514460648,0.23299611039215382,0.5910646070264992,-3.070070439915412,2.903198547042978,2.6022770843001926,2.6322547766847135,2.709476226109253,-0.5518998410117603,-0.1774866746967028,39.539452910578525,42.28880064872547,35.30750303687527
FRB20190103B,-9999,93.57,19.73,191.23,1.07,13.8,-9999.0,15.7,530.5,26.4,541.129,354.0,248.7,0.03146,0.0054,0.68,12.9,0,0.00583,7.7,-16.3,738.4,400.2,507.0,1278901.943,1276793,0.316,0,0,2021,0.3131253461109656,444.0989920547285,338.2,4.439789405685066,1.6994188653795785e+40,1.1763209227415219e+42,6.370966300286846e+32,2.7333008091173685,2.7246853882373596,2.5490032620257876,2.395675785269936,-1.502241281712732,-2.2676062401770314,-0.16749108729376366,1.110589710299249,-2.234331445240986,2.8682916880178557,2.6022770843001926,2.705007959333336,2.647479787482241,-0.5042817767439703,0.647362370538496,40.23030043508027,42.07052582170777,32.80420530785426
FRB20190103C,-9999,104.19,11.07,203.64,6.19,9.3,-9999.0,25.1,1349.0,34.2,1349.133,1193.6,1127.1,0.00492,0.00076,2.3,13.4,0,0.00193,10.6,-17.3,783.0,400.2,543.7,433332.994,431673,0.307,0,0,2021,1.2577063896683336,864.2500059650382,382.8,0.8548498639291733,3.14261346553451e+41,1.2178154144185463e+44,1.2718408945520307e+36,3.1300547653271296,3.1300119496719043,3.0768588101285936,3.051962449783047,-2.30803489723264,-3.1191864077192086,0.36172783601759284,1.1271047983648077,-2.714442690992226,2.8937617620579434,2.6022770843001926,2.735359333001711,2.936639391211937,0.09957926731779723,-0.06811015309935746,41.49729096704723,44.08558146680715,36.104432785101714
FRB20190103A,FRB20181119A,190.53,65.13,124.52,51.97,28.0,-9999.0,15.7,365.6,40.0,364.5627,330.7,338.8,0.00983,0.0027,1.11,5.4,0,0.00254,34.0,-25.5,800.2,577.5,780.0,432784.05,428634,0.312,1,0,2021,0.2859897643320887,286.3899205167562,222.70000000000005,1.975132361429963,9.071880780217397e+39,2.3980821976901187e+42,3.730462635183986e+33,2.5617722320291842,2.5630061870617937,2.519434194913703,2.5299434016586693,-2.0074464821678646,-2.5686362358410126,0.045322978786657475,0.7323937598229685,-2.595166283380062,2.903198547042978,2.761551988564182,2.8920946026904804,2.456957728925676,-0.5436495101354353,0.29559620472830034,39.95769733422587,42.37986406508119,33.571762694395396
FRB20190103D,-9999,221.84,59.91,99.85,51.71,23.0,-9999.0,10.5,1911.9,19.8,1913.5509,1880.3,1887.7,0.00295,0.00102,0.45,1.17,0,0.00087,-5.2,1.2,657.4,400.2,400.2,420199.6,417081,0.33,0,0,2021,2.085760624460031,793.6576326111199,257.2,0.2819402104958284,5.107506381377217e+40,6.061746954166212e+43,3.2306303597962986e+36,3.2818400188443566,3.2814651731995284,3.2742271460457704,3.275932975821708,-2.530177984021837,-2.9913998282380825,-0.3467874862246563,0.06818586174616162,-3.0604807473813813,2.8178296997456056,2.6022770843001926,2.6022770843001926,2.899633197220955,0.31926446447334145,-0.549842980350152,40.70820891791735,43.7825978029153,36.50928727003118
FRB20190103E,-9999,262.89,45.84,71.92,32.61,16.0,-9999.0,9.1,736.0,13.5,736.245,690.6,698.8,0.00295,0.00159,0.46,2.0,0,0.00103,2.8,-4.4,800.2,400.2,547.3,431175.385,431673,0.307,0,0,2021,0.6923056663943625,676.9222665577452,400.00000000000006,0.6086370922544535,1.4545427607326955e+40,5.661521198801933e+42,2.1511016716185953e+35,2.867022358416845,2.866877814337499,2.8392265740134355,2.8443528963108933,-2.530177984021837,-2.7986028756795487,-0.3372421683184259,0.3010299956639812,-2.9871627752948275,2.903198547042978,2.6022770843001926,2.7382254481425052,2.8305387999358054,-0.15970211375367577,-0.21564158390267063,40.1627264931852,42.75293313781063,35.3326609377605
FRB20190104A,-9999,70.5,35.59,166.73,-7.01,15.1,-9999.0,17.2,548.3,24.4,549.4329,397.9,346.9,0.00197,0.000155,1.45,3.9,0,0.000197,6.0,-10.5,800.2,400.2,531.9,439260.771,435316,0.301,0,0,2021,0.3637544692745563,545.5017877098226,400.00000000000006,0.14445415537651243,7.350769720756627e+39,3.727111624607795e+42,4.292801178804718e+35,2.7399146613835152,2.739018245883481,2.599773939146388,2.5402042998420598,-2.705533773838407,-3.8096683018297086,0.16136800223497488,0.5910646070264992,-3.705533773838407,2.903198547042978,2.6022770843001926,2.7258299903205803,2.7367961781896932,-0.4391916620078125,-0.840269960700138,39.86633281772019,42.5713723997904,35.6327407745853
FRB20190104A,-9999,70.5,35.59,166.73,-7.01,15.1,-9999.0,17.2,548.3,24.4,549.4329,397.9,346.9,0.00197,0.000155,1.45,3.9,1,0.0008,-1.6,1.3,800.2,400.2,400.2,439260.771,435316,0.301,0,0,2021,0.3637544692745563,545.5017877098226,400.00000000000006,0.5866158593970049,5.530697578956199e+39,2.8042678551758596e+42,7.583096568361329e+35,2.7399146613835152,2.739018245883481,2.599773939146388,2.5402042998420598,-2.705533773838407,-3.8096683018297086,0.16136800223497488,0.5910646070264992,-3.0969100130080562,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7367961781896932,-0.4391916620078125,-0.2316461998697873,39.742779911699806,42.44781949377001,35.87984658662607
FRB20190104B,-9999,234.72,-6.25,359.71,37.54,10.7,-9999.0,9.8,527.3,12.8,530.137,480.3,492.6,0.0059,0.0023,2.7,9.5,0,0.00188,-3.6,7.5,800.2,400.2,800.2,392956.606,392762,0.369,0,0,2021,0.45743110965558587,582.9724438622344,400.00000000000006,1.28994090186827,4.3252083479558707e+40,1.7915759626887271e+43,6.322291443017143e+34,2.7243881161205348,2.722057771331464,2.681512586638962,2.6924944075030846,-2.2291479883578558,-2.638272163982407,0.43136376415898736,0.9777236052888477,-2.72584215073632,2.903198547042978,2.6022770843001926,2.903198547042978,2.7656480268663706,-0.3396743025794785,0.11056981372527158,40.63600703253798,43.25323522694653,34.800874511936456
